"","Experiment","Season","Plot","Site","Region","Landuse","Block","Blockcode","Samplecode","Treatment","Littertype","Teabag.code","Initial.weight.including.bag..cord.and.label..g.","Initial.weight.tea.only..g.","Ashed.subsample.percentage.controll.initial.tea.only....","Ashed.initial.corrected.weight..tea.only..g.","Final.weight.including.bag.and.cord..no.label..g.","Final.weight..tea.only..g.","Final.weight.tea.only..from.ash.protocol.","Ashed.final.subsample.percentage.....","Ashed.final.corrected.weight..tea.only..g.","Burial.date","Recovery.date","incubation.time.red.and.green.tea..days.","Massloss..g..Ash.uncorrected","Massloss..g.","N.D..tree..m.","N.D.Mound..m.","Mound.type","Tree.with.ants","Moisture..","Temperature..C.","Lat","Long","Sign.of.termite.cheeting","Sign.of.hole.s.","Sign.of.roots","S","K","Massloss.per","N.per","C.per","P.per..SUA.","C.N","P.per..NMBU.","CLAY..","SILT..","SAND..","Class","OC..","Claycorr","Siltcorr","Sandcorr","Rain.sum","Site.ID"
"298","Main","Wet",106,"Mwantimba","Wet","Agriculture","2","Wet_Ag2","Wet_Ag2_T2","Open","Rooibos","R590",2.218,1.968,5.51,1.86,1.777,1.626,1.416,10.077,1.273,"27.01.2017","22.03.2017",54,0.342,0.586,8.6,17,"M",0,12.4,32.95,-2.369762007,34.05973001,"NO","NO","YES",NA,0.02050575,31.5591397849462,0.14,1.83,64.81,13.07142857,NA,34.34,19.23,46.43,"sandy clay loam",1.75,35.566028,28.284397,34.381983,206.8173452,"Mwantimba.ag"
"299","Main","Wet",107,"Mwantimba","Wet","Agriculture","2","Wet_Ag2","Wet_Ag2_T3","Open","Rooibos","R574",2.16,1.91,5.51,1.805,1.706,1.555,1.44,6.053,1.353,"27.01.2017","22.03.2017",54,0.355,0.452,3.85,15.5,"M",0,11.3,32.45,-2.369840965,34.059814,"NO","NO","NO",NA,0.010258906,25.0415512465374,0.14,1.83,64.81,13.07142857,NA,34.34,19.23,46.43,"sandy clay loam",1.75,35.566028,28.284397,34.381983,206.8173452,"Mwantimba.ag"
"300","Main","Wet",108,"Mwantimba","Wet","Agriculture","2","Wet_Ag2","Wet_Ag2_T4","Open","Rooibos","R8",2.23,1.98,5.51,1.871,1.536,1.385,1.235,8.217,1.134,"27.01.2017","22.03.2017",54,0.595,0.737,9.7,22.5,"M",0,15.1,31.55,-2.369862003,34.05975902,"NO","YES","NO",NA,0.022576188,39.3907001603421,0.14,1.83,64.81,13.07142857,NA,34.34,19.23,46.43,"sandy clay loam",1.75,35.566028,28.284397,34.381983,206.8173452,"Mwantimba.ag"
"301","Main","Wet",109,"Mwantimba","Wet","Agriculture","2","Wet_Ag2","Wet_Ag2_T5","Open","Rooibos","R552",2.222,1.972,5.51,1.863,1.753,1.603,1.456,9.235,1.321,"27.01.2017","22.03.2017",54,0.37,0.542,10.5,22.5,"M",0,9,33.5,-2.369839037,34.059714,"NO","NO","NO",NA,0.013150295,29.0928609769189,0.14,1.83,64.81,13.07142857,NA,34.34,19.23,46.43,"sandy clay loam",1.75,35.566028,28.284397,34.381983,206.8173452,"Mwantimba.ag"
"302","Main","Wet",110,"Mwantimba","Wet","Agriculture","2","Wet_Ag2","Wet_Ag2_T6","Open","Rooibos","R462",2.226,1.976,5.51,1.867,1.547,1.396,1.347,7.316,1.248,"27.01.2017","22.03.2017",54,0.58,0.619,5.75,22.5,"M",0,16.95,30.5,-2.369754966,34.05966899,"NO","NO","NO",NA,0.019125086,33.1547937868238,0.14,1.83,64.81,13.07142857,NA,34.34,19.23,46.43,"sandy clay loam",1.75,35.566028,28.284397,34.381983,206.8173452,"Mwantimba.ag"
"303","Main","Wet",111,"Mwantimba","Wet","Agriculture","2","Wet_Ag2","Wet_Ag2_T7","Open","Rooibos","R505",2.198,1.948,5.51,1.841,1.673,1.522,1.401,8.762,1.278,"27.01.2017","22.03.2017",54,0.426,0.562,6.1,26,"M",0,11.1,32.65,-2.369733006,34.05961501,"NO","NO","NO",NA,0.014722853,30.581205866377,0.14,1.83,64.81,13.07142857,NA,34.34,19.23,46.43,"sandy clay loam",1.75,35.566028,28.284397,34.381983,206.8173452,"Mwantimba.ag"
"304","Main","Wet",112,"Mwantimba","Wet","Agriculture","2","Wet_Ag2","Wet_Ag2_T8","Open","Rooibos","R41",2.201,1.951,5.51,1.844,1.691,1.54,1.434,7,1.334,"27.01.2017","22.03.2017",54,0.411,0.51,11.5,15,"M",0,15.2,31.45,-2.36967098,34.05973596,"NO","NO","YES",NA,0.01313135,27.6572668112798,0.14,1.83,64.81,13.07142857,NA,34.34,19.23,46.43,"sandy clay loam",1.75,35.566028,28.284397,34.381983,206.8173452,"Mwantimba.ag"
"305","Main","Wet",113,"Mwantimba","Wet","Agriculture","3","Wet_Ag3","Wet_Ag3_T1","Open","Rooibos","R428",2.202,1.952,5.51,1.845,1.768,1.617,1.321,90.53,0.125,"27.01.2017","22.03.2017",54,0.335,1.719,26,88.5,"G",0,8.7,32.4,-2.348719994,34.05139103,"NO","YES","YES",NA,NA,93.2249322493225,0.09,0.99,12.44,11,NA,27.96,4.92,67.12,"sandy clay loam",0.89,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.ag"
"306","Main","Wet",114,"Mwantimba","Wet","Agriculture","3","Wet_Ag3","Wet_Ag3_T2","Open","Rooibos","R601",2.198,1.948,5.51,1.841,2.793,2.642,2.784,95.102,0.136,"27.01.2017","22.03.2017",54,-0.694,1.704,16.5,87.5,"G",0,12.9,30.45,-2.348716976,34.05148499,"NO","YES","YES",NA,NA,92.6127104834329,0.09,0.99,12.44,11,NA,27.96,4.92,67.12,"sandy clay loam",0.89,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.ag"
"307","Main","Wet",115,"Mwantimba","Wet","Agriculture","3","Wet_Ag3","Wet_Ag3_T3","Open","Rooibos","R553",2.195,1.945,5.51,1.838,1,0.849,0.546,91.722,0.045,"27.01.2017","22.03.2017",54,1.096,1.793,19,79.5,"G",1,9.95,31.7,-2.348780008,34.05149597,"NO","YES","YES",NA,NA,97.5516866158868,0.09,0.99,12.44,11,NA,27.96,4.92,67.12,"sandy clay loam",0.89,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.ag"
"308","Main","Wet",116,"Mwantimba","Wet","Agriculture","3","Wet_Ag3","Wet_Ag3_T4","Open","Rooibos","R459",2.209,1.959,5.51,1.851,0.687,0.537,0.47,84.784,0.072,"27.01.2017","22.03.2017",54,1.423,1.78,22.5,76,"G",1,8.75,25.6,-2.348812027,34.05146697,"NO","YES","YES",NA,NA,96.1102106969206,0.09,0.99,12.44,11,NA,27.96,4.92,67.12,"sandy clay loam",0.89,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.ag"
"309","Main","Wet",117,"Mwantimba","Wet","Agriculture","3","Wet_Ag3","Wet_Ag3_T5","Open","Rooibos","R511",2.178,1.928,5.51,1.822,0.397,0.246,0.307,90.301,0.03,"27.01.2017","22.03.2017",54,1.682,1.792,23.5,76,"G",1,5.7,31.75,-2.348814961,34.05143998,"NO","YES","YES",NA,NA,98.3534577387486,0.09,0.99,12.44,11,NA,27.96,4.92,67.12,"sandy clay loam",0.89,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.ag"
"310","Main","Wet",118,"Mwantimba","Wet","Agriculture","3","Wet_Ag3","Wet_Ag3_T6","Open","Rooibos","R495",2.25,2,5.51,1.89,1.468,1.317,1.003,90.559,0.095,"27.01.2017","22.03.2017",54,0.683,1.795,17.5,70.5,"G",1,10.7,30.85,-2.348872963,34.05145498,"NO","YES","NO",NA,NA,94.973544973545,0.09,0.99,12.44,11,NA,27.96,4.92,67.12,"sandy clay loam",0.89,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.ag"
"311","Main","Wet",119,"Mwantimba","Wet","Agriculture","3","Wet_Ag3","Wet_Ag3_T7","Open","Rooibos","R584",2.217,1.967,5.51,1.859,0.435,0.284,0,0,0,"27.01.2017","22.03.2017",54,1.683,1.859,18.5,74.5,"G",1,11.05,30.45,-2.348858966,34.05138901,"NO","YES","NO",NA,NA,100,0.09,0.99,12.44,11,NA,27.96,4.92,67.12,"sandy clay loam",0.89,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.ag"
"312","Main","Wet",120,"Mwantimba","Wet","Agriculture","3","Wet_Ag3","Wet_Ag3_T8","Open","Rooibos","R454",2.182,1.932,5.51,1.826,0.388,0.237,0,0,0,"27.01.2017","22.03.2017",54,1.695,1.826,19,98.5,"G",0,14.95,30.3,-2.348644976,34.05149597,"NO","YES","NO",NA,NA,100,0.09,0.99,12.44,11,NA,27.96,4.92,67.12,"sandy clay loam",0.89,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.ag"
"313","Main","Wet",121,"Mwantimba","Wet","Agriculture","4","Wet_Ag4","Wet_Ag4_T1","Open","Rooibos","R532",2.19,1.94,5.51,1.833,1.705,1.554,1.419,7.424,1.314,"27.01.2017","22.03.2017",54,0.386,0.52,9.65,63,"G",0,9.55,30.75,-2.349263979,34.05146403,"YES","NO","YES",NA,0.01238824,28.3142389525368,0.12,1.43,12.58,11.91666667,NA,17.96,4.92,77.12,"sandy loam",2.02,13.629932,16.637488,69.003372,206.8173452,"Mwantimba.ag"
"314","Main","Wet",122,"Mwantimba","Wet","Agriculture","4","Wet_Ag4","Wet_Ag4_T2","Open","Rooibos","R11",2.216,1.966,5.51,1.858,1.25,1.099,0.999,8.472,0.914,"27.01.2017","22.03.2017",54,0.867,0.943,3.1,53,"G",0,11.8,30.65,-2.34923196,34.05142204,"NO","NO","YES",NA,0.071565738,50.8073196986007,0.12,1.43,12.58,11.91666667,NA,17.96,4.92,77.12,"sandy loam",2.02,13.629932,16.637488,69.003372,206.8173452,"Mwantimba.ag"
"315","Main","Wet",123,"Mwantimba","Wet","Agriculture","4","Wet_Ag4","Wet_Ag4_T3","Open","Rooibos","R575",2.099,1.849,5.51,1.747,1.687,1.537,1.442,26.083,1.066,"27.01.2017","22.03.2017",54,0.313,0.681,3.9,51,"G",1,13.2,31.85,-2.349239001,34.05130402,"YES","YES","NO",NA,0.025468812,38.9811104751002,0.12,1.43,12.58,11.91666667,NA,17.96,4.92,77.12,"sandy loam",2.02,13.629932,16.637488,69.003372,206.8173452,"Mwantimba.ag"
"316","Main","Wet",124,"Mwantimba","Wet","Agriculture","4","Wet_Ag4","Wet_Ag4_T4","Open","Rooibos","R39",2.143,1.893,5.51,1.789,1.491,1.34,1.216,7.178,1.128,"27.01.2017","22.03.2017",54,0.553,0.66,5.45,47,"G",1,18.2,31.1,-2.349279989,34.05128097,"NO","NO","YES",NA,0.023466808,36.9480156512018,0.12,1.43,12.58,11.91666667,NA,17.96,4.92,77.12,"sandy loam",2.02,13.629932,16.637488,69.003372,206.8173452,"Mwantimba.ag"
"317","Main","Wet",125,"Mwantimba","Wet","Agriculture","4","Wet_Ag4","Wet_Ag4_T5","Open","Rooibos","R560",2.157,1.907,5.51,1.802,1.254,1.103,0.8,92.571,0.059,"27.01.2017","22.03.2017",54,0.804,1.743,9.3,43,"G",1,19.25,32.05,-2.34933204,34.05132196,"NO","YES","YES",NA,NA,96.7258601553829,0.12,1.43,12.58,11.91666667,NA,17.96,4.92,77.12,"sandy loam",2.02,13.629932,16.637488,69.003372,206.8173452,"Mwantimba.ag"
"318","Main","Wet",126,"Mwantimba","Wet","Agriculture","4","Wet_Ag4","Wet_Ag4_T6","Open","Rooibos","R562",2.281,2.031,5.51,1.919,0.176,0.025,0,0,0,"27.01.2017","22.03.2017",54,2.006,1.919,10.85,40,"G",1,16.65,32,-2.349350983,34.05133202,"NO","NO","NO",NA,NA,100,0.12,1.43,12.58,11.91666667,NA,17.96,4.92,77.12,"sandy loam",2.02,13.629932,16.637488,69.003372,206.8173452,"Mwantimba.ag"
"319","Main","Wet",127,"Mwantimba","Wet","Agriculture","4","Wet_Ag4","Wet_Ag4_T7","Open","Rooibos","R506",2.158,1.908,5.51,1.803,1.471,1.32,1.22,5.862,1.148,"27.01.2017","22.03.2017",54,0.588,0.655,5.35,58,"G",1,15.8,31.55,-2.349185022,34.05126496,"NO","NO","NO",NA,0.020091216,36.3283416528009,0.12,1.43,12.58,11.91666667,NA,17.96,4.92,77.12,"sandy loam",2.02,13.629932,16.637488,69.003372,206.8173452,"Mwantimba.ag"
"320","Main","Wet",128,"Mwantimba","Wet","Agriculture","4","Wet_Ag4","Wet_Ag4_T8","Open","Rooibos","R554",2.178,1.928,5.51,1.822,2.526,2.375,1.881,66.458,0.631,"27.01.2017","22.03.2017",54,-0.447,1.191,10.9,44,"G",0,8.15,31.65,-2.349309996,34.05141802,"YES","YES","YES",NA,NA,65.3677277716795,0.12,1.43,12.58,11.91666667,NA,17.96,4.92,77.12,"sandy loam",2.02,13.629932,16.637488,69.003372,206.8173452,"Mwantimba.ag"
"321","Main","Wet",129,"Mwantimba","Wet","Pasture","1","Wet_P1","Wet_P1_T1","Open","Rooibos","R46",2.289,2.039,5.51,1.927,0.49,0.339,0,0,0,"27.01.2017","22.03.2017",54,1.7,1.927,2.4,2.4,"O",1,15.05,28,-2.350336025,34.04966201,"NO","YES","NO",NA,NA,100,0.18,2.19,32.2,12.16666667,1.3,31.21,11.38,57.41,"sandy clay loam",1.73,31.374332,21.895282,46.768521,206.8173452,"Mwantimba.p"
"322","Main","Wet",130,"Mwantimba","Wet","Pasture","1","Wet_P1","Wet_P1_T2","Open","Rooibos","R585",2.17,1.92,5.51,1.814,1.638,1.487,1.357,4.891,1.291,"27.01.2017","22.03.2017",54,0.433,0.523,2.1,3.5,"O",0,16.3,28.5,-2.350372989,34.04962697,"NO","NO","NO",NA,0.012128825,28.8313120176406,0.18,2.19,32.2,12.16666667,1.3,31.21,11.38,57.41,"sandy clay loam",1.73,31.374332,21.895282,46.768521,206.8173452,"Mwantimba.p"
"323","Main","Wet",131,"Mwantimba","Wet","Pasture","1","Wet_P1","Wet_P1_T3","Open","Rooibos","R476",2.243,1.993,5.51,1.883,0.64,0.49,0,0,0,"27.01.2017","22.03.2017",54,1.504,1.883,4.5,7.5,"O",0,9.3,28.95,-2.350325966,34.049617,"YES","YES","NO",NA,NA,100,0.18,2.19,32.2,12.16666667,1.3,31.21,11.38,57.41,"sandy clay loam",1.73,31.374332,21.895282,46.768521,206.8173452,"Mwantimba.p"
"324","Main","Wet",132,"Mwantimba","Wet","Pasture","1","Wet_P1","Wet_P1_T4","Open","Rooibos","R536",2.197,1.947,5.51,1.84,1.593,1.442,1.256,91.768,0.103,"27.01.2017","22.03.2017",54,0.505,1.736,0.7,9.8,"G",1,18.55,28.95,-2.350480026,34.04955103,"YES","YES","NO",NA,NA,94.4021739130435,0.18,2.19,32.2,12.16666667,1.3,31.21,11.38,57.41,"sandy clay loam",1.73,31.374332,21.895282,46.768521,206.8173452,"Mwantimba.p"
"325","Main","Wet",133,"Mwantimba","Wet","Pasture","1","Wet_P1","Wet_P1_T5","Open","Rooibos","R524",2.108,1.858,5.51,1.756,1.569,1.418,1.326,2.521,1.293,"27.01.2017","22.03.2017",54,0.44,0.463,2.2,10,"O",1,13.4,31.35,-2.350474996,34.04980198,"NO","NO","NO",NA,0.011915231,26.3667425968109,0.18,2.19,32.2,12.16666667,1.3,31.21,11.38,57.41,"sandy clay loam",1.73,31.374332,21.895282,46.768521,206.8173452,"Mwantimba.p"
"326","Main","Wet",134,"Mwantimba","Wet","Pasture","1","Wet_P1","Wet_P1_T6","Open","Rooibos","R600",2.244,1.994,5.51,1.884,1.442,1.291,1.17,7.286,1.084,"27.01.2017","22.03.2017",54,0.703,0.8,1.1,15.4,"O",1,12.7,30.15,-2.350355973,34.04980098,"NO","NO","NO",NA,0.028495509,42.4628450106157,0.18,2.19,32.2,12.16666667,1.3,31.21,11.38,57.41,"sandy clay loam",1.73,31.374332,21.895282,46.768521,206.8173452,"Mwantimba.p"
"327","Main","Wet",135,"Mwantimba","Wet","Pasture","1","Wet_P1","Wet_P1_T7","Open","Rooibos","R432",2.224,1.974,5.51,1.865,1.683,1.532,1.395,13.471,1.207,"27.01.2017","22.03.2017",54,0.442,0.659,2.1,5.6,"O",1,14.5,29.65,-2.350358991,34.049719,"NO","NO","YES",NA,0.018476362,35.2815013404826,0.18,2.19,32.2,12.16666667,1.3,31.21,11.38,57.41,"sandy clay loam",1.73,31.374332,21.895282,46.768521,206.8173452,"Mwantimba.p"
"328","Main","Wet",136,"Mwantimba","Wet","Pasture","1","Wet_P1","Wet_P1_T8","Open","Rooibos","R474",2.258,2.008,5.51,1.897,1.583,1.432,1.326,5.04,1.259,"27.01.2017","22.03.2017",54,0.576,0.639,2.3,16.3,"G",1,14.65,30.6,-2.350215996,34.04982202,"NO","NO","YES",NA,0.016792824,33.6320506062204,0.18,2.19,32.2,12.16666667,1.3,31.21,11.38,57.41,"sandy clay loam",1.73,31.374332,21.895282,46.768521,206.8173452,"Mwantimba.p"
"329","Main","Wet",137,"Mwantimba","Wet","Pasture","2","Wet_P2","Wet_P2_T1","Open","Rooibos","R34",2.135,1.885,5.51,1.781,1.571,1.42,1.319,7.897,1.215,"27.01.2017","22.03.2017",54,0.465,0.567,1.2,32.4,"G",1,15.5,28.5,-2.348596025,34.05007096,"YES","NO","NO",NA,NA,31.7798989331836,0.19,2.07,15.06,10.89473684,NA,33.96,8.92,57.12,"sandy clay loam",2.07,35.057132,19.893088,46.441372,206.8173452,"Mwantimba.p"
"330","Main","Wet",138,"Mwantimba","Wet","Pasture","2","Wet_P2","Wet_P2_T2","Open","Rooibos","R426",2.153,1.903,5.51,1.798,1.613,1.462,1.35,4.8,1.285,"27.01.2017","22.03.2017",54,0.441,0.514,2.8,26.4,"G",1,15.5,29.35,-2.348544979,34.05014698,"NO","NO","NO",NA,0.01339587,28.53170189099,0.19,2.07,15.06,10.89473684,NA,33.96,8.92,57.12,"sandy clay loam",2.07,35.057132,19.893088,46.441372,206.8173452,"Mwantimba.p"
"331","Main","Wet",139,"Mwantimba","Wet","Pasture","2","Wet_P2","Wet_P2_T3","Open","Rooibos","R563",2.115,1.865,5.51,1.762,2.501,2.35,1.956,90.192,0.192,"27.01.2017","22.03.2017",54,-0.485,1.571,5.7,19.4,"G",1,16.85,28.65,-2.348720999,34.05012804,"YES","YES","YES",NA,NA,89.1032917139614,0.19,2.07,15.06,10.89473684,NA,33.96,8.92,57.12,"sandy clay loam",2.07,35.057132,19.893088,46.441372,206.8173452,"Mwantimba.p"
"332","Main","Wet",140,"Mwantimba","Wet","Pasture","2","Wet_P2","Wet_P2_T4","Open","Rooibos","R535",2.126,1.876,5.51,1.773,1.552,1.401,1.301,6.565,1.216,"27.01.2017","22.03.2017",54,0.475,0.557,1.4,33.4,"G",1,11.55,30.85,-2.348625027,34.05007096,"NO","NO","YES",NA,0.01631575,31.4156796390299,0.19,2.07,15.06,10.89473684,NA,33.96,8.92,57.12,"sandy clay loam",2.07,35.057132,19.893088,46.441372,206.8173452,"Mwantimba.p"
"333","Main","Wet",141,"Mwantimba","Wet","Pasture","2","Wet_P2","Wet_P2_T5","Open","Rooibos","R581",2.069,1.819,5.51,1.719,1.285,1.134,0.913,87.824,0.111,"27.01.2017","22.03.2017",54,0.685,1.608,1.4,28.4,"G",1,9.7,30.75,-2.348606,34.05001002,"YES","YES","YES",NA,NA,93.542757417103,0.19,2.07,15.06,10.89473684,NA,33.96,8.92,57.12,"sandy clay loam",2.07,35.057132,19.893088,46.441372,206.8173452,"Mwantimba.p"
"334","Main","Wet",142,"Mwantimba","Wet","Pasture","2","Wet_P2","Wet_P2_T6","Open","Rooibos","R460",2.166,1.916,5.51,1.811,0.143,-0.008,0,0,0,"27.01.2017","22.03.2017",54,1.924,1.811,1.7,33.8,"G",1,15.5,28.75,-2.348618992,34.04999603,"NO","YES","NO",NA,NA,100,0.19,2.07,15.06,10.89473684,NA,33.96,8.92,57.12,"sandy clay loam",2.07,35.057132,19.893088,46.441372,206.8173452,"Mwantimba.p"
"335","Main","Wet",143,"Mwantimba","Wet","Pasture","2","Wet_P2","Wet_P2_T7","Open","Rooibos","R456",2.23,1.98,5.51,1.871,1.618,1.467,1.392,1.8,1.367,"27.01.2017","22.03.2017",54,0.513,0.504,2,23.4,"G",1,14.5,30.9,-2.348497035,34.04997901,"NO","NO","NO",NA,0.013196648,26.9374665954035,0.19,2.07,15.06,10.89473684,NA,33.96,8.92,57.12,"sandy clay loam",2.07,35.057132,19.893088,46.441372,206.8173452,"Mwantimba.p"
"336","Main","Wet",144,"Mwantimba","Wet","Pasture","2","Wet_P2","Wet_P2_T8","Open","Rooibos","R571",2.117,1.867,5.51,1.764,1.365,1.214,1.078,77.783,0.239,"27.01.2017","22.03.2017",54,0.653,1.525,2.5,19.8,"G",1,17.15,31.4,-2.34865604,34.04989502,"NO","YES","NO",NA,NA,86.4512471655329,0.19,2.07,15.06,10.89473684,NA,33.96,8.92,57.12,"sandy clay loam",2.07,35.057132,19.893088,46.441372,206.8173452,"Mwantimba.p"
"337","Main","Wet",145,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T1","Open","Rooibos","R27",2.055,1.805,5.51,1.706,1.683,1.532,1.427,8.56,1.305,"27.01.2017","21.03.2017",53,0.273,0.401,3.95,13,"O",0,27.2,30.9,-2.367526973,34.06035799,"NO","NO","NO",NA,0.011150436,23.5052754982415,0.17,2.29,29.99,13.47058824,0.69,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,206.8173452,"Mwantimba.p"
"338","Main","Wet",146,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T2","Open","Rooibos","R492",2.252,2.002,5.51,1.892,1.658,1.507,1.449,4.06,1.39,"27.01.2017","21.03.2017",53,0.495,0.502,2.75,17.7,"O",1,22.65,30.55,-2.367538037,34.06038196,"NO","NO","NO",NA,0.012731915,26.5327695560254,0.17,2.29,29.99,13.47058824,0.69,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,206.8173452,"Mwantimba.p"
"339","Main","Wet",147,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T3","Open","Rooibos","R573",2.097,1.847,5.51,1.745,1.746,1.595,1.502,8.801,1.37,"27.01.2017","22.03.2017",54,0.252,0.375,3.6,19,"M",1,23.35,29.9,-2.367578018,34.06032303,"NO","NO","NO",NA,0.00974582,21.4899713467049,0.17,2.29,29.99,13.47058824,0.69,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,206.8173452,"Mwantimba.p"
"340","Main","Wet",148,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T4","Open","Rooibos","R472",2.268,2.018,5.51,1.907,0.376,0.225,0,0,0,"27.01.2017","22.03.2017",54,1.793,1.907,4.9,17.49,"M",1,28.2,25.3,-2.367626969,34.06031096,"NO","YES","NO",NA,NA,100,0.17,2.29,29.99,13.47058824,0.69,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,206.8173452,"Mwantimba.p"
"341","Main","Wet",149,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T5","Open","Rooibos","R545",2.228,1.978,5.51,1.869,1.71,1.559,1.497,8.898,1.363,"27.01.2017","22.03.2017",54,0.419,0.506,2.8,13,"M",1,25.4,26.9,-2.367717996,34.06032496,"NO","NO","NO",NA,0.015108542,27.0733012306046,0.17,2.29,29.99,13.47058824,0.69,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,206.8173452,"Mwantimba.p"
"342","Main","Wet",150,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T6","Open","Rooibos","R7",2.209,1.959,5.51,1.851,1.718,1.567,1.444,10.19,1.297,"27.01.2017","22.03.2017",54,0.392,0.554,2.75,19,"O",0,22.55,24.75,-2.367523033,34.06051297,"NO","NO","NO",NA,0.014138961,29.9297676931388,0.17,2.29,29.99,13.47058824,0.69,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,206.8173452,"Mwantimba.p"
"343","Main","Wet",151,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T7","Open","Rooibos","R447",2.206,1.956,5.51,1.848,1.782,1.631,1.45,6.464,1.356,"27.01.2017","22.03.2017",54,0.325,0.492,1.4,7.9,"O",1,26.05,26.5,-2.367346007,34.06031004,"NO","NO","NO",NA,0.011489848,26.6233766233766,0.17,2.29,29.99,13.47058824,0.69,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,206.8173452,"Mwantimba.p"
"344","Main","Wet",152,"Mwantimba","Wet","Pasture","3","Wet_P3","Wet_P3_T8","Open","Rooibos","R591",2.26,2.01,5.51,1.899,1.696,1.545,1.444,6.097,1.356,"27.01.2017","22.03.2017",54,0.465,0.543,2.2,15,"M",0,18.8,23.7,-2.367543988,34.06016897,"NO","NO","YES",NA,0.013042141,28.5939968404423,0.17,2.29,29.99,13.47058824,0.69,39.96,12.92,47.12,"sandy clay",1.65,43.092332,23.148688,35.160372,206.8173452,"Mwantimba.p"
"345","Main","Wet",153,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T1","Open","Rooibos","R479",2.275,2.025,5.51,1.914,1.254,1.104,1.061,77.007,0.244,"27.01.2017","22.03.2017",54,0.922,1.67,2.1,16.4,"G",0,21.35,26.7,-2.367678015,34.05937797,"NO","YES","YES",NA,NA,87.251828631139,0.16,2.41,49.2,15.0625,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.p"
"346","Main","Wet",154,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T2","Open","Rooibos","R493",2.241,1.991,5.51,1.881,0.691,0.54,0,0,0,"27.01.2017","22.03.2017",54,1.451,1.881,2.15,9,"G",0,23.5,25.7,-2.367729982,34.05935199,"YES","YES","NO",NA,NA,100,0.16,2.41,49.2,15.0625,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.p"
"347","Main","Wet",155,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T3","Open","Rooibos","R484",2.185,1.935,5.51,1.828,1.751,1.6,1.488,9.822,1.342,"27.01.2017","22.03.2017",54,0.335,0.486,1.2,11,"G",0,23.75,26.8,-2.367711961,34.059339,"NO","NO","YES",NA,0.012985277,26.5864332603939,0.16,2.41,49.2,15.0625,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.p"
"348","Main","Wet",156,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T4","Open","Rooibos","R598",2.206,1.956,5.51,1.848,1.808,1.657,1.541,7.658,1.423,"27.01.2017","22.03.2017",54,0.299,0.426,1.55,9.1,"O",0,21.7,26.95,-2.36769503,34.05949901,"NO","NO","YES",NA,0.009865904,22.9978354978355,0.16,2.41,49.2,15.0625,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.p"
"349","Main","Wet",157,"Mwantimba","Wet","Pasture","4","Wet_P4","Wet_P4_T5","Open","Rooibos","R30",2.177,1.927,5.51,1.821,1.825,1.674,1.571,8.662,1.434,"27.01.2017","22.03.2017",54,0.253,0.386,2.3,7.7,"O",0,22.6,29.2,-2.367801983,34.05952197,"YES","NO","YES",NA,0.00992371,21.2520593080725,0.16,2.41,49.2,15.0625,NA,27.96,4.92,67.12,"sandy clay loam",1.04,27.021932,16.637488,57.722372,206.8173452,"Mwantimba.p"
